actual,predicted,predict_proba
U,Q,0.9572626
U,Q,0.9999163
U,Q,0.9940445
U,Q,0.91286993
U,Q,0.73309237
U,Q,0.8921081
U,Y,0.9298709
U,Q,0.96553314
U,Q,0.48903653
U,Y,0.9818988
U,Y,0.62477124
U,Y,0.7556347
U,Y,0.45889434
U,S,0.5124182
U,Q,0.82301825
U,Y,0.74880576
U,Q,0.46245265
U,Q,0.53390586
U,Q,0.9470559
U,S,0.8745948
U,Q,0.6179479
U,Y,0.8211083
U,Q,0.9774325
U,Q,0.7571778
U,Q,0.69056773
U,Y,0.852565
U,Y,0.859756
U,Q,0.9601752
U,S,0.76867664
U,Y,0.3535019
U,Y,0.90087044
U,Y,0.63186777
U,Y,0.7073357
U,Q,0.9416524
U,Q,0.96212256
U,Q,0.9664134
U,Q,0.8842204
U,Y,0.54556584
U,Y,0.63041073
U,Y,0.63475955
U,Q,0.9142482
U,S,0.48226833
U,Q,0.8155067
U,Y,0.8995857
U,Y,0.42446253
U,S,0.65440327
U,Q,0.9689799
U,S,0.5121697
U,Q,0.8651937
U,Y,0.56323445
U,Y,0.466147
U,Y,0.6198676
U,A,0.29580656
U,Q,0.90233815
U,Y,0.64952826
U,Q,0.90539765
U,Q,0.8822125
U,S,0.70531434
U,Q,0.7699815
U,Y,0.8421233
U,Q,0.8179087
U,Y,0.59681326
U,Q,0.6891012
U,Y,0.80153453
U,Q,0.7832436
U,Y,0.6053656
U,Q,0.98418
U,Y,0.8687588
U,S,0.4111413
U,Q,0.74454284
U,Q,0.5318802
U,Q,0.46334505
U,Q,0.86604786
U,Y,0.671861
U,S,0.50077456
U,Q,0.48120782
U,Y,0.37622744
U,Q,0.91864455
U,Q,0.80584913
U,Q,0.98068607
U,Q,0.881886
U,Q,0.6714774
U,Q,0.9896472
U,S,0.46003175
U,S,0.8239044
U,Y,0.67426795
U,Q,0.6656552
U,Q,0.9268543
U,Q,0.6887566
U,Y,0.7140309
U,Q,0.94331694
U,Q,0.90318906
U,Q,0.8044512
U,Q,0.6404202
U,Y,0.67449325
U,Q,0.9937967
U,S,0.9561413
U,Q,0.99486524
U,Q,0.52141935
U,Y,0.662991
U,Y,0.91394156
U,Q,0.783241
U,Q,0.68484735
U,Q,0.92293614
U,Q,0.54766166
U,A,0.82183886
U,Y,0.94436127
U,Q,0.996068
U,Q,0.6293128
U,Q,0.98645836
U,Q,0.830588
U,S,0.6566603
U,Q,0.85296136
U,Y,0.7038071
U,Q,0.5468776
U,Q,0.47485757
U,Q,0.73455584
U,Q,0.7749356
U,Y,0.5976755
U,Q,0.72849625
U,Q,0.98637724
U,Y,0.8720224
U,Q,0.99439126
U,Y,0.38700867
U,Q,0.9083714
U,Y,0.6793656
U,Q,0.59610164
U,S,0.8002893
U,S,0.8156825
U,Q,0.9430803
U,Y,0.5351595
U,Q,0.7630686
U,Q,0.9666948
U,Y,0.6993181
U,Q,0.92954725
U,Y,0.709086
U,Q,0.98106307
U,Y,0.62154365
U,Q,0.99857163
U,Q,0.5589819
U,Y,0.98140335
U,Q,0.9751864
U,Y,0.78654784
U,Q,0.39476255
U,Y,0.5382011
U,Q,0.99003077
U,Y,0.55908126
U,S,0.82314557
U,Y,0.62060153
U,Q,0.96450347
U,Q,0.8264898
U,Q,0.7267519
U,Q,0.9802713
U,S,0.34520403
U,Y,0.877639
U,Q,0.88227046
U,Q,0.41131613
U,Q,0.94546247
U,Y,0.52451247
U,Q,0.97567457
U,Y,0.9950486
U,S,0.2882657
U,Q,0.9964024
U,Y,0.6535379
U,Q,0.39383996
U,H,0.99989116
U,Q,0.8760777
U,Q,0.9751082
U,Q,0.56268394
U,Y,0.83070356
U,Q,0.75241375
U,Q,0.51217806
U,Y,0.79822195
U,Y,0.82945305
U,Y,0.38906834
U,Q,0.9473651
U,Q,0.8316723
U,Y,0.64848477
U,S,0.910154
U,Q,0.8497414
U,Y,0.42346087
U,Y,0.8998479
U,Q,0.97656804
U,Y,0.9039872
U,Q,0.92423874
U,Y,0.93528795
U,Y,0.57182294
U,Q,0.6668594
U,Q,0.9335375
U,S,0.6775944
U,Y,0.8561644
U,Q,0.92463136
U,S,0.8177756
U,Y,0.7000692
U,Q,0.6415729
U,Q,0.9606382
U,Q,0.552235
U,Y,0.8629916
U,Q,0.9389863
U,Y,0.3385911
U,Q,0.9493033
U,Y,0.77283925
U,Y,0.76919824
U,Y,0.50759214
U,Q,0.5456344
U,Y,0.95468676
U,Q,0.9948554
U,Y,0.6676168
U,Q,0.92256653
U,Q,0.9909003
U,Y,0.6505376
U,Q,0.9038192
U,Y,0.7081706
U,Q,0.9836556
U,S,0.81300175
U,Y,0.6627725
U,Q,0.94940907
U,S,0.7158195
U,Q,0.99766564
U,Q,0.99213237
U,Y,0.72603613
U,Y,0.7201617
U,Q,0.396681
U,Y,0.6926557
U,A,0.50107926
U,Y,0.7786531
U,Y,0.6144568
U,Y,0.6696142
U,Q,0.7893547
U,Q,0.9469371
U,Q,0.9979715
U,Y,0.48763782
U,Y,0.4394369
U,Q,0.5988455
U,S,0.45422867
U,Q,0.6208018
U,Q,0.4792591
U,S,0.8855088
U,S,0.95860296
U,Q,0.9997298
U,Y,0.64021415
U,Q,0.9580536
U,Y,0.7338401
U,Y,0.9746968
U,Q,0.92694485
U,Y,0.79048455
U,Q,0.8030911
U,S,0.5049108
U,Y,0.87943375
U,Q,0.77391064
U,Q,0.9734316
U,Y,0.8757535
U,Y,0.8198512
U,Q,0.5640005
U,Y,0.8579757
U,Q,0.37896466
U,S,0.5003866
U,Y,0.5489549
U,Y,0.7382608
U,Y,0.94760865
U,Y,0.5851391
U,S,0.73456925
U,Q,0.9542975
U,Y,0.7809759
U,Q,0.8278233
U,S,0.70382375
U,Q,0.8931328
U,A,0.6639563
U,Y,0.6586184
U,Y,0.7849024
U,Q,0.46710843
U,Q,0.926178
U,Y,0.68362594
U,A,0.809708
U,Y,0.66543806
U,Y,0.7270207
U,Q,0.9982529
U,Q,0.969773
U,Q,0.7404723
U,Y,0.3951002
U,Q,0.99813
U,Q,0.98468024
U,Q,0.9381946
U,S,0.5615504
U,S,0.7246093
U,S,0.61719936
U,Q,0.99611294
U,Y,0.77473104
U,Q,0.98897934
U,Q,0.96176374
U,Q,0.35807514
U,Q,0.9521222
U,Y,0.99623764
U,Q,0.96280676
U,Q,0.6405972
U,Q,0.87734896
U,Y,0.6090233
U,Y,0.81973684
U,Q,0.9980763
U,Y,0.5302592
U,Q,0.70325404
U,Q,0.6959658
U,Y,0.57892066
U,Y,0.6986299
U,S,0.71906084
U,Q,0.6489923
U,Q,0.9974802
U,Q,0.8226786
U,Q,0.9155876
U,Q,0.94116336
U,Q,0.9290206
U,Q,0.8602021
U,Y,0.89691967
U,Q,0.9703711
U,Y,0.9593142
U,Y,0.98520964
U,Q,0.9060429
U,Q,0.9228178
U,Q,0.73677546
U,Q,0.9797748
U,Q,0.91729605
U,Q,0.9900294
U,I,0.49240553
U,Y,0.91817915
U,S,0.60244423
U,S,0.87462795
U,Y,0.88080007
U,Q,0.8237596
U,Y,0.73420644
U,Q,0.99076265
U,Q,0.95144606
U,Y,0.50277555
U,Q,0.9495726
U,S,0.5055981
U,Q,0.99752
U,S,0.82971907
U,Q,0.7689972
U,Q,0.84285396
U,Q,0.5727613
U,S,0.5393759
U,S,0.5695504
U,Q,0.6125003
U,Q,0.989665
U,Y,0.69632757
U,Q,0.9944372
U,S,0.6625823
U,S,0.75889295
U,Q,0.5343848
U,Y,0.6802614
U,S,0.57474416
U,Q,0.99887115
U,S,0.59856004
U,Q,0.634633
U,Y,0.6989674
U,S,0.7126179
U,Q,0.7428845
U,Q,0.9748454
U,Y,0.6305934
U,Q,0.96236616
U,Q,0.9928197
U,Q,0.9345689
U,Y,0.8673259
U,Q,0.6739276
U,Q,0.9819179
U,Q,0.9713802
U,Q,0.9990478
U,Q,0.729308
U,S,0.37513888
U,Y,0.65714145
U,S,0.47200176
U,Q,0.95745564
U,Q,0.89728075
U,S,0.6992277
U,Y,0.34169146
U,Y,0.79097474
U,Q,0.9350796
U,Q,0.58210653
U,Y,0.55137753
U,O,0.47606263
U,S,0.59070647
U,Y,0.80225766
U,Y,0.7259616
U,Q,0.8432534
U,Q,0.53200257
U,Y,0.5902729
U,S,0.5448424
U,Y,0.51344144
U,Y,0.30175734
U,Y,0.45750582
U,Q,0.9953768
U,Y,0.661394
U,Y,0.845289
V,S,0.38219467
V,S,0.70446384
V,A,0.35347712
V,S,0.9654848
V,S,0.7037708
V,Q,0.81396735
V,Q,0.49995875
V,S,0.43533954
V,S,0.55377674
V,Y,0.61727995
V,S,0.3521976
V,Q,0.32370532
V,S,0.78729427
V,S,0.50718755
V,A,0.4165382
V,S,0.50153255
V,S,0.4852005
V,Q,0.5042805
V,Q,0.6290751
V,Q,0.6239727
V,Q,0.4127096
V,Q,0.4838392
V,Q,0.618741
V,Q,0.80089945
V,S,0.48143733
V,S,0.8648612
V,Q,0.6552202
V,Q,0.8540621
V,Q,0.3354813
V,A,0.5861916
V,Q,0.3648329
V,S,0.7797609
V,Q,0.3370025
V,S,0.7819574
V,Y,0.29439336
V,Q,0.6110848
V,Q,0.51163983
V,Q,0.43084115
V,S,0.5560833
V,S,0.7430203
V,Q,0.81551844
V,A,0.7122779
V,S,0.7496287
V,Q,0.492347
V,Y,0.32503864
V,Q,0.3593513
V,A,0.51009
V,Q,0.5808554
V,Q,0.5538429
V,Y,0.6228958
V,Y,0.71208745
V,S,0.57067347
V,Q,0.43474337
V,S,0.50892144
V,Q,0.9171125
V,S,0.8500337
V,S,0.28395763
V,Q,0.7005097
V,Q,0.33287555
V,Q,0.7473661
V,A,0.63121116
V,S,0.3536564
V,A,0.39714968
V,S,0.34133938
V,Q,0.70546246
V,Q,0.89016926
V,S,0.6431817
V,Y,0.53772014
V,S,0.7259118
V,S,0.5020648
V,Y,0.3718889
V,Q,0.9475117
V,Q,0.9152114
V,Q,0.8700551
V,S,0.36506805
V,Q,0.39939788
V,Q,0.7602394
V,Q,0.6520291
V,S,0.32672396
V,S,0.31653374
V,S,0.4027346
V,Q,0.50902605
V,Q,0.3798179
V,S,0.3118583
V,S,0.57776195
V,Q,0.29398736
V,Q,0.37772602
V,Q,0.28581038
V,S,0.7639454
V,Q,0.8750975
V,Y,0.48360446
V,A,0.42146066
V,Q,0.795984
V,S,0.6727059
V,Q,0.8129587
V,A,0.48434672
V,S,0.5867688
V,Q,0.4299895
V,Q,0.34578645
V,Q,0.8534066
V,Q,0.62008774
V,Q,0.6034362
V,Q,0.7057968
V,Q,0.5309752
V,Q,0.49550903
V,S,0.8145364
V,Q,0.45576864
V,S,0.5436494
V,S,0.8075489
V,S,0.84826267
V,S,0.52789843
V,Q,0.50321233
V,S,0.8775623
V,Q,0.89440036
V,Q,0.93940717
V,Q,0.82830423
V,S,0.36520073
V,S,0.414396
V,S,0.59096986
V,Q,0.8265672
V,Q,0.7120866
V,S,0.4264828
V,Q,0.60590386
V,Y,0.44837028
V,Q,0.49400952
V,Y,0.4916843
V,Q,0.67331755
V,S,0.3556371
V,Q,0.30288374
V,Q,0.35012978
V,A,0.5777461
V,Y,0.38003814
V,S,0.6172732
V,Q,0.39837
V,Q,0.85666156
V,S,0.8983279
V,A,0.6261791
V,Q,0.3177505
V,Q,0.49542263
V,Y,0.582696
V,A,0.615704
V,S,0.58560556
V,A,0.55289775
V,S,0.840442
V,Q,0.45349523
V,Q,0.90684175
V,S,0.45445842
V,S,0.39747757
V,S,0.42142746
V,S,0.75173056
V,Y,0.5542888
V,Q,0.6862681
V,Q,0.7230697
V,Q,0.89164567
V,Q,0.45935175
V,Q,0.9943937
V,S,0.7497418
V,Q,0.6608687
V,Q,0.68503934
V,Q,0.5681149
V,S,0.7676253
V,Q,0.5557456
V,Q,0.4380262
V,Q,0.36900565
V,Q,0.6336412
V,Q,0.59334517
V,S,0.52176946
V,Q,0.9264788
V,S,0.689631
V,Y,0.5769635
V,Q,0.66315556
V,Q,0.46513107
V,Q,0.6892812
V,Q,0.50347185
V,A,0.34772053
V,Q,0.77076465
V,Q,0.37825724
V,Y,0.6115741
V,S,0.4176977
V,Q,0.82179797
V,Q,0.7755956
V,Q,0.8578047
V,Q,0.497069
V,Q,0.6188627
V,Q,0.63188994
V,Q,0.5998366
V,A,0.48728147
V,Y,0.4068704
V,Q,0.79396254
V,S,0.70716393
V,S,0.31360793
V,Q,0.36580864
V,Q,0.33544588
V,Q,0.6422048
V,Q,0.64233947
V,Q,0.43153828
V,Q,0.88735753
V,Q,0.76195246
V,S,0.7750609
V,Q,0.6231267
V,Y,0.65610355
V,Q,0.5609019
V,A,0.5399579
V,Q,0.7115669
V,Y,0.4063709
V,Q,0.5272204
V,Q,0.5895112
V,Q,0.9727184
V,Q,0.49394718
V,S,0.7853616
V,Q,0.49151045
V,Q,0.96705675
V,S,0.62172306
V,S,0.6103506
V,Q,0.71749943
V,Q,0.36198542
V,S,0.579901
V,S,0.8395702
V,Q,0.78443307
V,Q,0.8602539
V,Q,0.48113832
V,Q,0.50924325
V,S,0.47628793
V,Q,0.37044492
V,Q,0.4491197
V,S,0.8188172
V,Q,0.9123916
V,S,0.8512816
V,Q,0.40931723
V,Q,0.9374246
V,S,0.87790805
V,Q,0.36381644
V,Q,0.8396414
V,Q,0.8805779
V,Y,0.4794996
V,S,0.9147516
V,Q,0.8665756
V,S,0.70529217
V,Q,0.6842542
V,S,0.87366825
V,Q,0.79188013
V,Q,0.6568089
V,Q,0.28621456
V,S,0.94868857
V,Y,0.30358076
V,Q,0.71014416
V,S,0.71098036
V,Y,0.5579886
V,S,0.54750973
V,A,0.42189163
V,Q,0.4325076
V,Q,0.45669428
V,S,0.80468726
V,Y,0.27484643
V,Q,0.45355272
V,S,0.8264106
V,Q,0.56622314
V,Q,0.9822834
V,Q,0.7114386
V,Q,0.72256243
V,Q,0.48343596
V,Q,0.39125043
V,S,0.55609834
V,Y,0.5366366
V,Q,0.74290097
V,Q,0.34846276
V,Y,0.43859726
V,S,0.93901384
V,Q,0.91060054
V,Q,0.97293866
V,Q,0.9078539
V,Q,0.51550716
V,S,0.56225467
V,Q,0.9313041
V,Q,0.2497164
V,S,0.5173981
V,Q,0.55078614
V,S,0.3240351
V,A,0.621531
V,Q,0.31235784
V,A,0.4594327
V,Q,0.84844756
V,Q,0.30845428
V,Q,0.7058482
V,S,0.40620336
V,S,0.78297246
V,S,0.7768917
V,Q,0.47132838
V,Q,0.922462
V,S,0.9651478
V,Q,0.9221866
V,Q,0.966549
V,Q,0.96242213
V,Q,0.58864754
V,Q,0.33159778
V,S,0.7949019
V,Q,0.8224035
V,S,0.34700072
V,Q,0.42626202
V,Y,0.6166571
V,Q,0.66117185
V,S,0.79501367
V,S,0.30944183
V,Q,0.7009179
V,Q,0.972476
V,S,0.40568748
V,A,0.33594993
V,Q,0.5339296
V,S,0.9524142
V,A,0.51559746
V,A,0.35888663
V,Q,0.83396053
V,Q,0.9785154
V,Q,0.8211669
V,Q,0.30135873
V,S,0.44873208
V,I,0.33969626
V,Y,0.5466597
V,Y,0.35989746
V,Q,0.542968
V,S,0.7704239
V,Q,0.88092893
V,Q,0.7822165
V,S,0.3801084
V,A,0.42321542
V,S,0.847629
V,A,0.32863843
V,Q,0.37267548
V,Q,0.94984645
V,Q,0.48170978
V,Q,0.7094045
V,S,0.88639385
V,Q,0.8157888
V,S,0.2863117
V,S,0.45017645
V,S,0.57520336
V,S,0.44587374
V,S,0.5794306
V,S,0.39812237
V,S,0.65699303
V,Q,0.7191587
V,S,0.6188811
V,S,0.5041756
V,Q,0.7170773
V,S,0.28536272
V,Q,0.572458
V,S,0.36668223
V,Q,0.45742717
V,Q,0.8972894
V,Q,0.7451721
V,S,0.66152674
V,Q,0.57639146
V,Q,0.69937783
V,Y,0.58781123
V,Q,0.77000964
V,S,0.84302664
V,Y,0.46157146
V,Q,0.8358936
V,S,0.5151023
V,S,0.42082435
V,Q,0.37564984
V,S,0.47336185
V,Q,0.926558
V,Q,0.39151174
V,S,0.73528147
V,Q,0.8644759
V,S,0.3905837
V,Q,0.86815494
V,Q,0.39571458
V,Q,0.65131414
V,Y,0.46219555
V,Q,0.6427605
V,Q,0.9500374
V,Q,0.4623898
V,Q,0.6496215
V,Q,0.8803212
V,S,0.6030224
V,S,0.6026944
V,S,0.6087208
V,Y,0.565991
V,Q,0.73776615
V,S,0.6305008
V,Y,0.578087
V,S,0.30150124
V,Y,0.5331095
V,S,0.52028495
V,S,0.9213851
V,Q,0.8154464
V,Q,0.5611639
V,Q,0.94582254
V,Q,0.8885208
V,Y,0.35429937
V,Q,0.75390863
V,S,0.37294775
V,Q,0.8973423
V,Q,0.8482067
V,S,0.36708936
V,Y,0.5028182
V,S,0.49104556
V,S,0.39577243
W,Q,0.7172678
W,Q,0.7073313
W,S,0.9338253
W,S,0.75087905
W,S,0.7578369
W,S,0.45989874
W,S,0.59506875
W,Q,0.699629
W,S,0.9225116
W,S,0.82460415
W,S,0.49563262
W,S,0.6358144
W,S,0.8616444
W,S,0.72866035
W,S,0.78288555
W,Q,0.809654
W,Q,0.49560052
W,Q,0.39343658
W,Q,0.3625529
W,S,0.7673734
W,S,0.9077498
W,S,0.66975933
W,Q,0.37849796
W,S,0.96066207
W,S,0.3665651
W,Q,0.7870974
W,S,0.57106686
W,Q,0.25985432
W,Y,0.4602053
W,S,0.30873728
W,S,0.7344575
W,S,0.7924486
W,S,0.47769827
W,S,0.7072235
W,S,0.9654107
W,S,0.85115945
W,S,0.91375023
W,S,0.77153134
W,S,0.862572
W,S,0.3308843
W,S,0.7141408
W,S,0.904163
W,S,0.5474408
W,S,0.89996064
W,S,0.6758064
W,Q,0.34661546
W,S,0.5171243
W,S,0.84304374
W,Q,0.46150342
W,S,0.82620174
W,S,0.91637814
W,S,0.8249643
W,S,0.7576598
W,Q,0.69916254
W,S,0.9071776
W,Q,0.88955927
W,S,0.8878334
W,S,0.61519057
W,S,0.28052267
W,Q,0.25945216
W,S,0.91813385
W,Q,0.397179
W,Q,0.7185673
W,S,0.9530004
W,S,0.5326595
W,S,0.8371491
W,S,0.91716737
W,S,0.90353495
W,Q,0.7759015
W,S,0.38271624
W,S,0.89157933
W,Q,0.5116991
W,S,0.77523035
W,S,0.72150874
W,Q,0.52912027
W,Q,0.9950262
W,S,0.95083946
W,Q,0.8528992
W,S,0.88163203
W,S,0.89381236
W,Q,0.6459529
W,A,0.34987107
W,S,0.7948646
W,S,0.6319228
W,S,0.8909045
W,Y,0.26646054
W,S,0.28985363
W,Q,0.80797964
W,Y,0.362849
W,S,0.89573336
W,S,0.67080814
W,S,0.8623174
W,Q,0.94940645
W,Q,0.9153572
W,S,0.7762764
W,Q,0.39678884
W,Y,0.44968194
W,S,0.6586158
W,S,0.7879281
W,S,0.81480354
W,S,0.7565548
W,S,0.8606694
W,S,0.8039509
W,S,0.63983023
W,S,0.43274662
W,S,0.84253377
W,S,0.7578939
W,Y,0.630052
W,S,0.87706643
W,S,0.6217914
W,S,0.93201536
W,Q,0.41104725
W,S,0.8387512
W,S,0.9608223
W,S,0.8502929
W,Q,0.65832245
W,S,0.80355155
W,S,0.7850306
W,Q,0.6671971
W,S,0.90474975
W,Q,0.42403337
W,S,0.47290614
W,S,0.9725782
W,S,0.7791301
W,Q,0.587168
W,S,0.7948489
W,Q,0.6720714
W,S,0.9386669
W,S,0.6216829
W,Q,0.35091156
W,Q,0.45461288
W,S,0.87070674
W,S,0.8619711
W,S,0.33750558
W,A,0.43692738
W,S,0.69605935
W,S,0.58698165
W,S,0.4866094
W,S,0.72070944
W,S,0.9250655
W,S,0.5875099
W,Q,0.8114824
W,S,0.87285966
W,Q,0.5123025
W,S,0.47339228
W,Y,0.42290086
W,S,0.57552475
W,S,0.44381228
W,S,0.34342748
W,S,0.771814
W,S,0.86328906
W,S,0.4920833
W,S,0.36131078
W,S,0.83115333
W,S,0.56191856
W,S,0.97998536
W,S,0.34718424
W,S,0.3667087
W,Q,0.874598
W,Q,0.3006963
W,Q,0.34179235
W,S,0.5054564
W,Y,0.53860015
W,S,0.7855099
W,Q,0.53212905
W,S,0.987733
W,S,0.7546413
W,S,0.9364102
W,S,0.8356486
W,S,0.9193431
W,S,0.5084079
W,S,0.74702483
W,S,0.856971
W,S,0.8420382
W,S,0.8132967
W,S,0.8966541
W,Q,0.5462715
W,S,0.9405778
W,S,0.84705746
W,S,0.33190876
W,S,0.72163004
W,Q,0.6767688
W,S,0.777175
W,S,0.70642054
W,Q,0.57642084
W,Q,0.32623908
W,S,0.9311573
W,S,0.9052381
W,S,0.83584815
W,S,0.39878604
W,S,0.6180322
W,S,0.52737415
W,S,0.9169548
W,Q,0.96885175
W,S,0.7975709
W,Q,0.4226177
W,S,0.7859464
W,Q,0.8773775
W,S,0.9447056
W,S,0.9546069
W,Y,0.382788
W,Q,0.7761433
W,Q,0.9879979
W,S,0.9129169
W,S,0.8191758
W,Q,0.8840376
W,S,0.753839
W,S,0.7534739
W,S,0.94353276
W,Q,0.6157026
W,S,0.91278964
W,S,0.8776098
W,A,0.69873476
W,Q,0.98504215
W,Q,0.8994853
W,Q,0.50475377
W,S,0.6596106
W,Q,0.66843456
W,S,0.8860696
W,S,0.7802216
W,S,0.9198552
W,S,0.36471772
W,S,0.35797143
W,Q,0.6497833
W,S,0.78452027
W,S,0.43454695
W,S,0.35673878
W,S,0.9759388
W,S,0.6520653
W,Q,0.7660193
W,Q,0.91922075
W,S,0.8680096
W,S,0.61701006
W,Q,0.80308896
W,S,0.96249
W,S,0.7391204
W,S,0.85064584
W,S,0.67304814
W,S,0.870767
W,S,0.43630952
W,S,0.8417241
W,S,0.6154532
W,Q,0.99252135
W,S,0.83095676
W,S,0.8056965
W,S,0.849189
W,S,0.576253
W,S,0.75053
W,Y,0.39904344
W,S,0.7368822
W,S,0.87454534
W,S,0.7877094
W,S,0.7775149
W,Q,0.92192
W,S,0.9617627
W,S,0.4891303
W,S,0.30310637
W,S,0.46448138
W,S,0.6817644
W,Q,0.4532817
W,S,0.63585347
W,S,0.8166018
W,S,0.6233288
W,S,0.9397374
W,S,0.70053124
W,S,0.837903
W,S,0.96092343
W,Q,0.91885704
W,Q,0.7017364
W,S,0.74236196
W,S,0.7792385
W,S,0.26252365
W,S,0.6317432
W,S,0.7617345
W,S,0.91744
W,Q,0.77241576
W,S,0.4193047
W,S,0.5322581
W,S,0.9671795
W,S,0.7687296
W,S,0.9553417
W,S,0.7463581
W,S,0.7178518
W,S,0.45132902
W,A,0.62394655
W,S,0.8067802
W,S,0.55445725
W,S,0.8473234
W,Y,0.3321639
W,S,0.90794706
W,S,0.7838529
W,S,0.7525981
W,S,0.7694575
W,S,0.71621907
W,S,0.39395058
W,Q,0.9073952
W,Q,0.7676453
W,S,0.88311976
W,Q,0.84792066
W,S,0.6480336
W,Q,0.82362
W,Q,0.6056112
W,S,0.91314495
W,S,0.9137961
W,Q,0.9761605
W,Q,0.756693
W,S,0.9282762
W,S,0.6747717
W,S,0.8915493
W,S,0.47821182
W,Q,0.72194105
W,S,0.33246213
W,S,0.83667666
W,S,0.81141204
W,S,0.76264393
W,Q,0.7763075
W,Q,0.60902876
W,S,0.9574261
W,S,0.9139022
W,S,0.94243634
W,S,0.81934637
W,S,0.8708931
W,S,0.8498528
W,S,0.5825801
W,S,0.70244944
W,Q,0.887672
W,S,0.5711394
W,Q,0.42266876
W,S,0.9629193
W,Q,0.5888809
W,Y,0.30196163
W,Q,0.5387533
W,S,0.92923576
W,Q,0.5287613
W,Q,0.5947145
W,S,0.9960989
W,S,0.83713335
W,S,0.31277448
W,S,0.93264693
W,S,0.92855465
W,S,0.7807038
W,S,0.66243094
W,Q,0.62970316
W,Q,0.70095646
W,S,0.58351606
W,Q,0.73728234
W,Q,0.48337656
W,S,0.95818543
W,S,0.82725877
W,S,0.77965254
W,Q,0.7355239
W,S,0.8344972
W,S,0.80870974
W,S,0.7650401
W,S,0.8861352
W,S,0.7282422
W,Q,0.7108954
W,S,0.9021273
W,S,0.80315685
W,S,0.80083567
W,S,0.854687
W,S,0.798016
W,Y,0.33302316
W,Q,0.39054307
W,S,0.7287401
W,S,0.5113315
W,S,0.64314055
W,Q,0.7965562
W,S,0.86618215
W,S,0.9188544
W,S,0.9114672
W,S,0.5187946
W,S,0.7937289
W,S,0.7763707
W,Y,0.26723188
W,S,0.9591068
W,Y,0.73343956
W,S,0.83442616
W,S,0.5076377
W,S,0.8677111
W,Q,0.31740138
W,S,0.9372937
W,S,0.28838137
W,S,0.8255489
W,S,0.36495155
W,Q,0.98177594
W,S,0.4366224
W,S,0.79286593
W,Y,0.26379985
W,S,0.82639986
W,S,0.38387927
W,Q,0.4506958
W,S,0.90232533
W,S,0.87906843
W,Q,0.75747615
W,S,0.61263245
W,S,0.8115042
W,S,0.68950236
W,S,0.9249859
W,S,0.9660158
X,Q,0.99916613
X,Q,0.9949837
X,Q,0.9998566
X,Q,0.9590556
X,I,0.5831598
X,Q,0.9920183
X,Q,0.99952745
X,Q,0.99943763
X,Y,0.81624615
X,Q,0.995568
X,Q,0.631062
X,Q,0.9368323
X,Y,0.5748941
X,Q,0.9893456
X,Q,0.9905173
X,Q,0.9965581
X,Q,0.9721205
X,Q,0.48375255
X,Q,0.9997986
X,Q,0.9981104
X,Q,0.99699605
X,Q,0.99913377
X,Q,0.9997447
X,Q,0.9846585
X,Q,0.44832283
X,Q,0.99977785
X,Q,0.54195935
X,Q,0.5050128
X,A,0.5462228
X,Y,0.7633247
X,Y,0.6902409
X,Q,0.99999917
X,Q,0.9861079
X,Q,0.99142575
X,S,0.77818674
X,Q,0.82084906
X,Y,0.44432166
X,I,0.6018014
X,Y,0.6799098
X,S,0.5768879
X,Q,0.6655968
X,Y,0.90029526
X,Y,0.9415555
X,Q,0.72106904
X,O,0.88368225
X,Q,0.9808008
X,Q,0.9929476
X,Q,0.96711385
X,Q,0.99798214
X,Q,0.82602185
X,Q,0.900342
X,Y,0.8835759
X,Q,0.41420397
X,Y,0.83255976
X,Q,0.99879956
X,Q,0.90149784
X,Y,0.70035166
X,Q,0.9953915
X,Q,0.9585223
X,Y,0.79677826
X,Y,0.64709854
X,Q,0.9878598
X,Q,0.99761707
X,Q,0.8434363
X,Q,0.9961124
X,Y,0.38049835
X,Q,0.96781534
X,Q,0.96268976
X,Q,0.9973339
X,Q,0.9941706
X,Q,0.9776478
X,S,0.8187552
X,Q,0.9958224
X,Q,0.7556194
X,Y,0.468581
X,Q,0.5285877
X,Q,0.89868194
X,S,0.6381789
X,Q,0.88664776
X,O,0.9962722
X,Y,0.4848884
X,H,0.8602377
X,Y,0.36400262
X,Q,0.9681994
X,O,0.9999404
X,Q,0.9738826
X,Q,0.84173
X,Q,0.90931755
X,Q,0.9962167
X,Q,0.9920495
X,Q,0.99989057
X,Q,0.6015543
X,Q,0.90517205
X,S,0.8135498
X,Q,0.9989631
X,Q,0.9314534
X,Q,0.9989135
X,Q,0.99414366
X,Q,0.98713833
X,Q,0.94855297
X,Q,0.9878392
X,I,0.3696724
X,Q,0.95207834
X,Q,0.99983585
X,Q,0.99994814
X,Q,0.9014546
X,Y,0.5363594
X,A,0.50657475
X,Q,0.9984577
X,Q,0.7076553
X,S,0.815183
X,Q,0.99629325
X,A,0.44547874
X,Y,0.5585913
X,Y,0.86215955
X,Q,0.99963677
X,S,0.7736616
X,Y,0.7189016
X,Y,0.8875579
X,Y,0.8411495
X,Q,0.98627067
X,Q,0.31910512
X,Q,0.9998512
X,Q,0.7982784
X,Y,0.57673377
X,Y,0.5098696
X,Y,0.7383641
X,Q,0.9975877
X,Y,0.8401026
X,Y,0.86363137
X,Q,0.99951553
X,Q,0.34394222
X,Y,0.62549776
X,Q,0.99929464
